Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage (gb)	Customer Churn Status	Reasons for Churn
CUST0387	Grace Walsh	1/25/25	34	Sokoto	5G Broadband Router	Female	5	Excellent	10	120GB Monthly Broadband Plan	" ?24,000 "	19	" ?456,000 "	193.94	No	
CUST0387	Grace Walsh	1/25/25	34	Sokoto	4G Router	Female	5	Excellent	10	10GB+10mins Monthly Plan	" ?4,500 "	15	" ?67,500 "	160.02	No	
CUST0388	Tega Cervantes	1/25/25	30	Taraba	Mobile SIM Card	Male	3	Good	9	7GB Monthly Plan	" ?3,500 "	2	" ?7,000 "	18.95	Yes	Relocation
CUST0389	Bala Dunn	1/25/25	44	Akwa Ibom	Broadband MiFi	Male	5	Excellent	2	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	98.35	No	
CUST0389	Bala Dunn	1/25/25	44	Akwa Ibom	5G Broadband Router	Male	5	Excellent	2	30GB Monthly Broadband Plan	" ?9,000 "	12	" ?108,000 "	181.74	No	
CUST0389	Bala Dunn	1/25/25	44	Akwa Ibom	4G Router	Male	5	Excellent	2	165GB Monthly Plan	" ?35,000 "	14	" ?490,000 "	30.02	No	
CUST0390	Ejiro Gonzalez	3/25/25	65	Gombe	Broadband MiFi	Male	3	Good	19	60GB Monthly Broadband Plan	" ?14,500 "	14	" ?203,000 "	148.43	No	
CUST0390	Ejiro Gonzalez	3/25/25	65	Gombe	Mobile SIM Card	Male	3	Good	19	12.5GB Monthly Plan	" ?5,500 "	14	" ?77,000 "	58.08	No	
CUST0391	Ibim Schwartz	3/25/25	33	Katsina	5G Broadband Router	Male	4	Very Good	14	150GB FUP Monthly Unlimited	" ?20,000 "	9	" ?180,000 "	1.82	No	
CUST0391	Ibim Schwartz	3/25/25	33	Katsina	Broadband MiFi	Male	4	Very Good	14	60GB Monthly Broadband Plan	" ?14,500 "	15	" ?217,500 "	35.39	No	
CUST0391	Ibim Schwartz	3/25/25	33	Katsina	4G Router	Male	4	Very Good	14	10GB+10mins Monthly Plan	" ?4,500 "	13	" ?58,500 "	40.25	No	
CUST0392	Abubakar Hayes	3/25/25	78	Rivers	4G Router	Female	4	Very Good	54	65GB Monthly Plan	" ?16,000 "	10	" ?160,000 "	31.23	No	
CUST0392	Abubakar Hayes	3/25/25	78	Rivers	Broadband MiFi	Female	4	Very Good	54	60GB Monthly Broadband Plan	" ?14,500 "	10	" ?145,000 "	25.27	No	
CUST0393	Ibim Ballard	1/25/25	38	Yobe	5G Broadband Router	Male	3	Good	2	1.5TB Yearly Broadband Plan	" ?150,000 "	9	" ?1,350,000 "	113.33	No	
CUST0394	John Nielsen	3/25/25	31	Gombe	5G Broadband Router	Male	2	Fair	55	1.5TB Yearly Broadband Plan	" ?150,000 "	5	" ?750,000 "	175.72	No	
CUST0395	Oghene Pacheco	2/25/25	36	Oyo	Broadband MiFi	Female	3	Good	24	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	153.06	Yes	Costly Data Plans
CUST0395	Oghene Pacheco	2/25/25	36	Oyo	5G Broadband Router	Female	3	Good	24	300GB FUP Monthly Unlimited	" ?30,000 "	11	" ?330,000 "	108.97	Yes	Costly Data Plans
CUST0395	Oghene Pacheco	2/25/25	36	Oyo	Mobile SIM Card	Female	3	Good	24	1GB+1.5mins Daily Plan	 ?500 	12	" ?6,000 "	54.66	Yes	Costly Data Plans
CUST0396	Ngozi Johnson	3/25/25	61	Plateau	5G Broadband Router	Male	3	Good	9	150GB FUP Monthly Unlimited	" ?20,000 "	17	" ?340,000 "	43.97	No	
CUST0396	Ngozi Johnson	3/25/25	61	Plateau	Broadband MiFi	Male	3	Good	9	150GB FUP Monthly Unlimited	" ?20,000 "	18	" ?360,000 "	166.4	No	
CUST0397	Sarah Perry	1/25/25	30	Kogi	Mobile SIM Card	Female	1	Poor	59	7GB Monthly Plan	" ?3,500 "	12	" ?42,000 "	62.66	No	
CUST0398	Amaka Shannon	3/25/25	72	Bauchi	4G Router	Female	1	Poor	12	10GB+10mins Monthly Plan	" ?4,500 "	5	" ?22,500 "	171.43	No	
CUST0399	Nura Delgado	1/25/25	55	Borno	Broadband MiFi	Male	4	Very Good	9	30GB Monthly Broadband Plan	" ?9,000 "	14	" ?126,000 "	155.05	No	
CUST0400	Bola Vincent	1/25/25	41	Anambra	Broadband MiFi	Male	4	Very Good	51	300GB FUP Monthly Unlimited	" ?30,000 "	4	" ?120,000 "	133.68	Yes	Costly Data Plans
CUST0401	Ifeanyi Adkins	3/25/25	42	Benue	5G Broadband Router	Male	1	Poor	43	200GB Monthly Broadband Plan	" ?25,000 "	17	" ?425,000 "	32.53	Yes	Better Offers from Competitors
CUST0401	Ifeanyi Adkins	3/25/25	42	Benue	Mobile SIM Card	Male	1	Poor	43	500MB Daily Plan	 ?350 	3	" ?1,050 "	101.23	Yes	Better Offers from Competitors
CUST0401	Ifeanyi Adkins	3/25/25	42	Benue	4G Router	Male	1	Poor	43	65GB Monthly Plan	" ?16,000 "	1	" ?16,000 "	164.01	Yes	Better Offers from Competitors
CUST0402	Sarah Oconnor	1/25/25	43	Benue	Mobile SIM Card	Female	1	Poor	11	12.5GB Monthly Plan	" ?5,500 "	4	" ?22,000 "	134.87	No	
CUST0402	Sarah Oconnor	1/25/25	43	Benue	4G Router	Female	1	Poor	11	10GB+10mins Monthly Plan	" ?4,500 "	13	" ?58,500 "	167.03	No	
CUST0402	Sarah Oconnor	1/25/25	43	Benue	Broadband MiFi	Female	1	Poor	11	60GB Monthly Broadband Plan	" ?14,500 "	8	" ?116,000 "	43.25	No	
CUST0403	Ibim Soto	1/25/25	30	Niger	5G Broadband Router	Male	5	Excellent	30	30GB Monthly Broadband Plan	" ?9,000 "	16	" ?144,000 "	16.91	Yes	Better Offers from Competitors
CUST0403	Ibim Soto	1/25/25	30	Niger	Mobile SIM Card	Male	5	Excellent	30	3.2GB 2-Day Plan	" ?1,000 "	15	" ?15,000 "	77.26	Yes	Better Offers from Competitors
CUST0404	Maryam Buck	2/25/25	72	Osun	5G Broadband Router	Female	2	Fair	19	30GB Monthly Broadband Plan	" ?9,000 "	16	" ?144,000 "	199.75	No	
CUST0404	Maryam Buck	2/25/25	72	Osun	Broadband MiFi	Female	2	Fair	19	30GB Monthly Broadband Plan	" ?9,000 "	17	" ?153,000 "	79.58	No	
CUST0405	Chinedu Brown	1/25/25	31	Plateau	4G Router	Female	2	Fair	26	165GB Monthly Plan	" ?35,000 "	14	" ?490,000 "	24.99	Yes	Poor Customer Service
CUST0405	Chinedu Brown	1/25/25	31	Plateau	5G Broadband Router	Female	2	Fair	26	1.5TB Yearly Broadband Plan	" ?150,000 "	19	" ?2,850,000 "	56.06	Yes	Poor Customer Service
CUST0406	Zainab Soto	2/25/25	67	Ekiti	Mobile SIM Card	Female	4	Very Good	43	3.2GB 2-Day Plan	" ?1,000 "	16	" ?16,000 "	24.88	No	
CUST0407	Grace Thompson	1/25/25	45	Borno	4G Router	Male	1	Poor	7	165GB Monthly Plan	" ?35,000 "	11	" ?385,000 "	121.11	No	
CUST0408	Obinna Daniels	2/25/25	54	Anambra	Mobile SIM Card	Male	4	Very Good	43	1GB+1.5mins Daily Plan	 ?500 	18	" ?9,000 "	108.72	Yes	High Call Tarriffs
CUST0408	Obinna Daniels	2/25/25	54	Anambra	5G Broadband Router	Male	4	Very Good	43	30GB Monthly Broadband Plan	" ?9,000 "	2	" ?18,000 "	190.54	Yes	High Call Tarriffs
CUST0409	Boma Burns	2/25/25	31	Jigawa	4G Router	Female	4	Very Good	21	25GB Monthly Plan	" ?9,000 "	6	" ?54,000 "	177	No	
CUST0410	Grace Snyder	2/25/25	71	Borno	Mobile SIM Card	Female	4	Very Good	46	12.5GB Monthly Plan	" ?5,500 "	6	" ?33,000 "	112.67	No	
CUST0410	Grace Snyder	2/25/25	71	Borno	5G Broadband Router	Female	4	Very Good	46	30GB Monthly Broadband Plan	" ?9,000 "	16	" ?144,000 "	78.58	No	
CUST0410	Grace Snyder	2/25/25	71	Borno	4G Router	Female	4	Very Good	46	165GB Monthly Plan	" ?35,000 "	12	" ?420,000 "	123.58	No	
CUST0411	Abubakar Lane	1/25/25	57	Oyo	Broadband MiFi	Male	2	Fair	38	300GB FUP Monthly Unlimited	" ?30,000 "	14	" ?420,000 "	76.42	No	
CUST0411	Abubakar Lane	1/25/25	57	Oyo	5G Broadband Router	Male	2	Fair	38	200GB Monthly Broadband Plan	" ?25,000 "	14	" ?350,000 "	198.39	No	
CUST0412	Oghene Bartlett	3/25/25	23	Imo	5G Broadband Router	Male	5	Excellent	16	150GB FUP Monthly Unlimited	" ?20,000 "	1	" ?20,000 "	67.85	Yes	High Call Tarriffs
CUST0413	David Giles	2/25/25	57	Rivers	5G Broadband Router	Female	5	Excellent	43	1.5TB Yearly Broadband Plan	" ?150,000 "	11	" ?1,650,000 "	117.8	No	
CUST0413	David Giles	2/25/25	57	Rivers	Broadband MiFi	Female	5	Excellent	43	60GB Monthly Broadband Plan	" ?14,500 "	11	" ?159,500 "	114.29	No	
CUST0414	Ngozi Williams	2/25/25	78	Anambra	5G Broadband Router	Male	5	Excellent	22	200GB Monthly Broadband Plan	" ?25,000 "	7	" ?175,000 "	193.9	No	
CUST0414	Ngozi Williams	2/25/25	78	Anambra	Broadband MiFi	Male	5	Excellent	22	60GB Monthly Broadband Plan	" ?14,500 "	3	" ?43,500 "	127.27	No	
CUST0414	Ngozi Williams	2/25/25	78	Anambra	4G Router	Male	5	Excellent	22	10GB+10mins Monthly Plan	" ?4,500 "	2	" ?9,000 "	57.83	No	
CUST0415	Maryam Anthony	1/25/25	67	Osun	Mobile SIM Card	Male	5	Excellent	46	20GB Monthly Plan	" ?7,500 "	3	" ?22,500 "	42.34	No	
CUST0416	Maryam Blankenship	3/25/25	80	Abia	Mobile SIM Card	Female	2	Fair	43	16.5GB+10mins Monthly Plan	" ?6,500 "	1	" ?6,500 "	36.53	No	
CUST0416	Maryam Blankenship	3/25/25	80	Abia	5G Broadband Router	Female	2	Fair	43	300GB FUP Monthly Unlimited	" ?30,000 "	7	" ?210,000 "	115.58	No	
CUST0417	Zina Hernandez	1/25/25	50	Adamawa	4G Router	Female	5	Excellent	60	10GB+10mins Monthly Plan	" ?4,500 "	10	" ?45,000 "	149.41	Yes	Fast Data Consumption
CUST0418	Boma Johnson	2/25/25	68	Niger	4G Router	Male	4	Very Good	41	165GB Monthly Plan	" ?35,000 "	5	" ?175,000 "	48.08	Yes	Costly Data Plans
CUST0418	Boma Johnson	2/25/25	68	Niger	Mobile SIM Card	Male	4	Very Good	41	500MB Daily Plan	 ?350 	10	" ?3,500 "	6.03	Yes	Costly Data Plans
CUST0418	Boma Johnson	2/25/25	68	Niger	Broadband MiFi	Male	4	Very Good	41	60GB Monthly Broadband Plan	" ?14,500 "	14	" ?203,000 "	97.33	Yes	Costly Data Plans
CUST0419	Boma Sanchez	2/25/25	20	Benue	4G Router	Male	1	Poor	18	65GB Monthly Plan	" ?16,000 "	16	" ?256,000 "	192.78	Yes	Better Offers from Competitors
CUST0419	Boma Sanchez	2/25/25	20	Benue	5G Broadband Router	Male	1	Poor	18	30GB Monthly Broadband Plan	" ?9,000 "	3	" ?27,000 "	11.54	Yes	Better Offers from Competitors
CUST0420	Ese Miller	3/25/25	54	Kaduna	4G Router	Female	1	Poor	58	65GB Monthly Plan	" ?16,000 "	19	" ?304,000 "	104.63	No	
CUST0420	Ese Miller	3/25/25	54	Kaduna	Broadband MiFi	Female	1	Poor	58	120GB Monthly Broadband Plan	" ?24,000 "	3	" ?72,000 "	50.74	No	
CUST0420	Ese Miller	3/25/25	54	Kaduna	5G Broadband Router	Female	1	Poor	58	60GB Monthly Broadband Plan	" ?14,500 "	11	" ?159,500 "	120.16	No	
CUST0421	Tega Stokes	2/25/25	65	Imo	Mobile SIM Card	Female	1	Poor	14	2.5GB 2-Day Plan	 ?900 	12	" ?10,800 "	98.33	Yes	Costly Data Plans
CUST0421	Tega Stokes	2/25/25	65	Imo	4G Router	Female	1	Poor	14	65GB Monthly Plan	" ?16,000 "	14	" ?224,000 "	63.64	Yes	Costly Data Plans
CUST0422	John Smith	2/25/25	47	Akwa Ibom	Broadband MiFi	Male	3	Good	24	30GB Monthly Broadband Plan	" ?9,000 "	8	" ?72,000 "	138.29	No	
CUST0423	Saidu Smith	1/25/25	65	Abia	Mobile SIM Card	Female	5	Excellent	58	20GB Monthly Plan	" ?7,500 "	9	" ?67,500 "	185.54	No	
CUST0423	Saidu Smith	1/25/25	65	Abia	Broadband MiFi	Female	5	Excellent	58	300GB FUP Monthly Unlimited	" ?30,000 "	8	" ?240,000 "	18.5	No	
CUST0424	Maryam Becker	3/25/25	42	Abuja (FCT)	Broadband MiFi	Female	4	Very Good	41	60GB Monthly Broadband Plan	" ?14,500 "	11	" ?159,500 "	147.52	No	
CUST0424	Maryam Becker	3/25/25	42	Abuja (FCT)	4G Router	Female	4	Very Good	41	165GB Monthly Plan	" ?35,000 "	4	" ?140,000 "	175.41	No	
CUST0425	Amina Ortega	2/25/25	49	Zamfara	5G Broadband Router	Male	5	Excellent	23	30GB Monthly Broadband Plan	" ?9,000 "	6	" ?54,000 "	128.45	No	
CUST0425	Amina Ortega	2/25/25	49	Zamfara	4G Router	Male	5	Excellent	23	165GB Monthly Plan	" ?35,000 "	5	" ?175,000 "	158.31	No	
CUST0425	Amina Ortega	2/25/25	49	Zamfara	Broadband MiFi	Male	5	Excellent	23	30GB Monthly Broadband Plan	" ?9,000 "	10	" ?90,000 "	80.43	No	
CUST0426	Ese Mathis	2/25/25	26	Delta	Mobile SIM Card	Male	5	Excellent	16	1.5GB 2-Day Plan	 ?600 	19	" ?11,400 "	52.51	No	
CUST0426	Ese Mathis	2/25/25	26	Delta	4G Router	Male	5	Excellent	16	25GB Monthly Plan	" ?9,000 "	7	" ?63,000 "	160.01	No	
CUST0427	Chinedu West	2/25/25	69	Gombe	4G Router	Male	5	Excellent	26	10GB+10mins Monthly Plan	" ?4,500 "	6	" ?27,000 "	52.73	Yes	Poor Network
CUST0427	Chinedu West	2/25/25	69	Gombe	Broadband MiFi	Male	5	Excellent	26	30GB Monthly Broadband Plan	" ?9,000 "	14	" ?126,000 "	80.51	Yes	Poor Network
CUST0427	Chinedu West	2/25/25	69	Gombe	Mobile SIM Card	Male	5	Excellent	26	1GB+1.5mins Daily Plan	 ?500 	12	" ?6,000 "	30.28	Yes	Poor Network
CUST0428	Amina Skinner	2/25/25	31	Lagos	4G Router	Female	4	Very Good	50	25GB Monthly Plan	" ?9,000 "	16	" ?144,000 "	57.95	Yes	High Call Tarriffs
CUST0429	Omamuzo Smith	2/25/25	32	Kwara	Mobile SIM Card	Male	3	Good	39	1.5GB 2-Day Plan	 ?600 	5	" ?3,000 "	82	No	
CUST0430	Funke Lawson	2/25/25	53	Edo	Mobile SIM Card	Male	2	Fair	40	12.5GB Monthly Plan	" ?5,500 "	11	" ?60,500 "	27.07	No	
CUST0430	Funke Lawson	2/25/25	53	Edo	Broadband MiFi	Male	2	Fair	40	60GB Monthly Broadband Plan	" ?14,500 "	13	" ?188,500 "	137.53	No	
CUST0430	Funke Lawson	2/25/25	53	Edo	5G Broadband Router	Male	2	Fair	40	450GB 3-Month Broadband Plan	" ?75,000 "	9	" ?675,000 "	147.35	No	
CUST0431	Kunle Cooper	2/25/25	28	Oyo	Broadband MiFi	Male	4	Very Good	22	120GB Monthly Broadband Plan	" ?24,000 "	10	" ?240,000 "	124.12	No	
CUST0431	Kunle Cooper	2/25/25	28	Oyo	Mobile SIM Card	Male	4	Very Good	22	20GB Monthly Plan	" ?7,500 "	5	" ?37,500 "	134.42	No	
CUST0431	Kunle Cooper	2/25/25	28	Oyo	4G Router	Male	4	Very Good	22	65GB Monthly Plan	" ?16,000 "	9	" ?144,000 "	116.31	No	
CUST0432	Amina Espinoza	1/25/25	80	Yobe	Mobile SIM Card	Female	2	Fair	57	3.2GB 2-Day Plan	" ?1,000 "	5	" ?5,000 "	63	Yes	High Call Tarriffs
CUST0432	Amina Espinoza	1/25/25	80	Yobe	Broadband MiFi	Female	2	Fair	57	60GB Monthly Broadband Plan	" ?14,500 "	9	" ?130,500 "	174.4	Yes	High Call Tarriffs
CUST0432	Amina Espinoza	1/25/25	80	Yobe	4G Router	Female	2	Fair	57	25GB Monthly Plan	" ?9,000 "	10	" ?90,000 "	185.28	Yes	High Call Tarriffs
CUST0433	Saidu Whitehead	2/25/25	49	Bauchi	4G Router	Female	3	Good	28	165GB Monthly Plan	" ?35,000 "	5	" ?175,000 "	11.12	No	
CUST0433	Saidu Whitehead	2/25/25	49	Bauchi	5G Broadband Router	Female	3	Good	28	30GB Monthly Broadband Plan	" ?9,000 "	2	" ?18,000 "	46.36	No	
CUST0434	John Williams	1/25/25	49	Abuja (FCT)	Mobile SIM Card	Female	4	Very Good	28	3.2GB 2-Day Plan	" ?1,000 "	5	" ?5,000 "	169.24	Yes	Costly Data Plans
CUST0434	John Williams	1/25/25	49	Abuja (FCT)	4G Router	Female	4	Very Good	28	65GB Monthly Plan	" ?16,000 "	7	" ?112,000 "	70.25	Yes	Costly Data Plans
CUST0434	John Williams	1/25/25	49	Abuja (FCT)	5G Broadband Router	Female	4	Very Good	28	120GB Monthly Broadband Plan	" ?24,000 "	6	" ?144,000 "	36.54	Yes	Costly Data Plans
CUST0435	Michael Santana	2/25/25	50	Ondo	Mobile SIM Card	Male	4	Very Good	34	3.2GB 2-Day Plan	" ?1,000 "	1	" ?1,000 "	177.53	No	
CUST0436	Abubakar Bullock	1/25/25	31	Kebbi	Mobile SIM Card	Female	3	Good	38	1GB+1.5mins Daily Plan	 ?500 	1	 ?500 	119.04	Yes	Poor Network
CUST0436	Abubakar Bullock	1/25/25	31	Kebbi	4G Router	Female	3	Good	38	25GB Monthly Plan	" ?9,000 "	20	" ?180,000 "	193.97	Yes	Poor Network
CUST0437	Alabo Young	1/25/25	57	Borno	Broadband MiFi	Male	3	Good	56	120GB Monthly Broadband Plan	" ?24,000 "	13	" ?312,000 "	190.4	No	
CUST0438	Chinedu Ramos	1/25/25	67	Edo	Mobile SIM Card	Male	1	Poor	16	20GB Monthly Plan	" ?7,500 "	5	" ?37,500 "	57.34	Yes	Poor Customer Service
CUST0439	Ifeanyi Zimmerman	3/25/25	54	Yobe	5G Broadband Router	Female	5	Excellent	48	60GB Monthly Broadband Plan	" ?14,500 "	13	" ?188,500 "	98.18	Yes	High Call Tarriffs
CUST0440	John Carter	1/25/25	50	Kwara	Mobile SIM Card	Male	3	Good	49	2.5GB 2-Day Plan	 ?900 	15	" ?13,500 "	102.91	No	
CUST0440	John Carter	1/25/25	50	Kwara	Broadband MiFi	Male	3	Good	49	150GB FUP Monthly Unlimited	" ?20,000 "	5	" ?100,000 "	129.7	No	
CUST0441	Grace Williams	1/25/25	26	Cross River	5G Broadband Router	Female	4	Very Good	28	60GB Monthly Broadband Plan	" ?14,500 "	10	" ?145,000 "	104.86	No	
CUST0442	Sade Johnson	1/25/25	25	Rivers	5G Broadband Router	Male	4	Very Good	33	150GB FUP Monthly Unlimited	" ?20,000 "	1	" ?20,000 "	153.85	Yes	High Call Tarriffs
CUST0442	Sade Johnson	1/25/25	25	Rivers	4G Router	Male	4	Very Good	33	65GB Monthly Plan	" ?16,000 "	15	" ?240,000 "	148.23	Yes	High Call Tarriffs
CUST0442	Sade Johnson	1/25/25	25	Rivers	Mobile SIM Card	Male	4	Very Good	33	1.5GB 2-Day Plan	 ?600 	13	" ?7,800 "	157.34	Yes	High Call Tarriffs
CUST0443	Bola Wright	1/25/25	26	Kogi	5G Broadband Router	Female	4	Very Good	21	60GB Monthly Broadband Plan	" ?14,500 "	20	" ?290,000 "	37.42	No	
CUST0443	Bola Wright	1/25/25	26	Kogi	Broadband MiFi	Female	4	Very Good	21	300GB FUP Monthly Unlimited	" ?30,000 "	4	" ?120,000 "	174.39	No	
CUST0444	Boma Shah	1/25/25	18	Lagos	Mobile SIM Card	Female	2	Fair	8	16.5GB+10mins Monthly Plan	" ?6,500 "	20	" ?130,000 "	60.91	No	
CUST0445	Ejiro Wagner	2/25/25	66	Abia	4G Router	Male	1	Poor	9	65GB Monthly Plan	" ?16,000 "	5	" ?80,000 "	42.24	Yes	Better Offers from Competitors
CUST0446	Halima Lambert	3/25/25	71	Adamawa	Broadband MiFi	Male	4	Very Good	6	150GB FUP Monthly Unlimited	" ?20,000 "	15	" ?300,000 "	180.53	Yes	Fast Data Consumption
CUST0447	Grace Hudson	2/25/25	76	Kano	Broadband MiFi	Female	2	Fair	38	30GB Monthly Broadband Plan	" ?9,000 "	14	" ?126,000 "	20.98	Yes	Better Offers from Competitors
CUST0447	Grace Hudson	2/25/25	76	Kano	4G Router	Female	2	Fair	38	165GB Monthly Plan	" ?35,000 "	19	" ?665,000 "	169.8	Yes	Better Offers from Competitors
CUST0448	Abubakar Ryan	1/25/25	20	Yobe	Broadband MiFi	Female	2	Fair	32	120GB Monthly Broadband Plan	" ?24,000 "	14	" ?336,000 "	13.17	No	
CUST0448	Abubakar Ryan	1/25/25	20	Yobe	4G Router	Female	2	Fair	32	165GB Monthly Plan	" ?35,000 "	20	" ?700,000 "	23.83	No	
CUST0448	Abubakar Ryan	1/25/25	20	Yobe	5G Broadband Router	Female	2	Fair	32	200GB Monthly Broadband Plan	" ?25,000 "	14	" ?350,000 "	89.94	No	
CUST0449	Funke Chung	3/25/25	36	Cross River	5G Broadband Router	Male	4	Very Good	31	300GB FUP Monthly Unlimited	" ?30,000 "	13	" ?390,000 "	176.69	Yes	Poor Customer Service
CUST0449	Funke Chung	3/25/25	36	Cross River	Mobile SIM Card	Male	4	Very Good	31	20GB Monthly Plan	" ?7,500 "	12	" ?90,000 "	166.7	Yes	Poor Customer Service
CUST0449	Funke Chung	3/25/25	36	Cross River	4G Router	Male	4	Very Good	31	165GB Monthly Plan	" ?35,000 "	6	" ?210,000 "	160.05	Yes	Poor Customer Service
CUST0450	Fatima Curtis	2/25/25	52	Katsina	Mobile SIM Card	Female	2	Fair	9	12.5GB Monthly Plan	" ?5,500 "	7	" ?38,500 "	61.08	Yes	Fast Data Consumption
CUST0451	Sade Baker	2/25/25	18	Ekiti	Mobile SIM Card	Female	2	Fair	23	12.5GB Monthly Plan	" ?5,500 "	8	" ?44,000 "	23.24	No	
CUST0451	Sade Baker	2/25/25	18	Ekiti	4G Router	Female	2	Fair	23	10GB+10mins Monthly Plan	" ?4,500 "	16	" ?72,000 "	112.62	No	
CUST0452	Saidu Jackson	3/25/25	59	Ekiti	Broadband MiFi	Male	2	Fair	50	60GB Monthly Broadband Plan	" ?14,500 "	4	" ?58,000 "	159.9	No	
CUST0452	Saidu Jackson	3/25/25	59	Ekiti	5G Broadband Router	Male	2	Fair	50	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	156.44	No	
CUST0452	Saidu Jackson	3/25/25	59	Ekiti	Mobile SIM Card	Male	2	Fair	50	3.2GB 2-Day Plan	" ?1,000 "	2	" ?2,000 "	164.81	No	
CUST0453	Michael Madden	2/25/25	29	Abuja (FCT)	Mobile SIM Card	Male	3	Good	56	3.2GB 2-Day Plan	" ?1,000 "	12	" ?12,000 "	31.28	Yes	Costly Data Plans
CUST0453	Michael Madden	2/25/25	29	Abuja (FCT)	5G Broadband Router	Male	3	Good	56	200GB Monthly Broadband Plan	" ?25,000 "	4	" ?100,000 "	163.92	Yes	Costly Data Plans
CUST0453	Michael Madden	2/25/25	29	Abuja (FCT)	4G Router	Male	3	Good	56	10GB+10mins Monthly Plan	" ?4,500 "	14	" ?63,000 "	88.1	Yes	Costly Data Plans
CUST0454	Tunde Fuller	2/25/25	47	Taraba	5G Broadband Router	Female	1	Poor	19	60GB Monthly Broadband Plan	" ?14,500 "	17	" ?246,500 "	30.75	Yes	High Call Tarriffs
CUST0454	Tunde Fuller	2/25/25	47	Taraba	Mobile SIM Card	Female	1	Poor	19	20GB Monthly Plan	" ?7,500 "	5	" ?37,500 "	157.55	Yes	High Call Tarriffs
CUST0455	Boma Baker	3/25/25	68	Kogi	Broadband MiFi	Female	1	Poor	55	30GB Monthly Broadband Plan	" ?9,000 "	13	" ?117,000 "	67.99	No	
CUST0456	Amina Diaz	1/25/25	71	Oyo	5G Broadband Router	Female	2	Fair	49	450GB 3-Month Broadband Plan	" ?75,000 "	18	" ?1,350,000 "	80.7	No	
CUST0457	Maryam Martin	3/25/25	56	Ekiti	Mobile SIM Card	Male	5	Excellent	53	12.5GB Monthly Plan	" ?5,500 "	18	" ?99,000 "	128.95	No	
CUST0458	Alabo Bradley	3/25/25	60	Kebbi	4G Router	Male	1	Poor	57	25GB Monthly Plan	" ?9,000 "	17	" ?153,000 "	43.14	Yes	Costly Data Plans
CUST0458	Alabo Bradley	3/25/25	60	Kebbi	5G Broadband Router	Male	1	Poor	57	120GB Monthly Broadband Plan	" ?24,000 "	6	" ?144,000 "	104.51	Yes	Costly Data Plans
CUST0460	Ejiro Martin	1/25/25	49	Zamfara	Broadband MiFi	Female	1	Poor	8	150GB FUP Monthly Unlimited	" ?20,000 "	19	" ?380,000 "	161.17	No	
CUST0460	Ejiro Martin	1/25/25	49	Zamfara	4G Router	Female	1	Poor	8	10GB+10mins Monthly Plan	" ?4,500 "	10	" ?45,000 "	70.39	No	
CUST0460	Ejiro Martin	1/25/25	49	Zamfara	5G Broadband Router	Female	1	Poor	8	300GB FUP Monthly Unlimited	" ?30,000 "	17	" ?510,000 "	143.01	No	
CUST0461	Halima Walker	3/25/25	29	Niger	Mobile SIM Card	Male	4	Very Good	53	3.2GB 2-Day Plan	" ?1,000 "	5	" ?5,000 "	12.91	Yes	High Call Tarriffs
CUST0461	Halima Walker	3/25/25	29	Niger	Broadband MiFi	Male	4	Very Good	53	60GB Monthly Broadband Plan	" ?14,500 "	3	" ?43,500 "	43.35	Yes	High Call Tarriffs
CUST0462	Ejiro Brown	3/25/25	67	Bauchi	Mobile SIM Card	Female	5	Excellent	56	12.5GB Monthly Plan	" ?5,500 "	14	" ?77,000 "	146.48	No	
CUST0462	Ejiro Brown	3/25/25	67	Bauchi	5G Broadband Router	Female	5	Excellent	56	300GB FUP Monthly Unlimited	" ?30,000 "	5	" ?150,000 "	29.3	No	
CUST0463	Grace Bell	2/25/25	74	Borno	4G Router	Male	4	Very Good	45	65GB Monthly Plan	" ?16,000 "	14	" ?224,000 "	120.52	No	
CUST0463	Grace Bell	2/25/25	74	Borno	5G Broadband Router	Male	4	Very Good	45	150GB FUP Monthly Unlimited	" ?20,000 "	19	" ?380,000 "	24.61	No	
CUST0463	Grace Bell	2/25/25	74	Borno	Mobile SIM Card	Male	4	Very Good	45	1GB+1.5mins Daily Plan	 ?500 	5	" ?2,500 "	8.54	No	
CUST0464	Ifeanyi Smith	3/25/25	63	Abia	Mobile SIM Card	Female	4	Very Good	20	2.5GB 2-Day Plan	 ?900 	10	" ?9,000 "	187.4	Yes	Poor Customer Service
CUST0465	Abubakar Ross	1/25/25	43	Enugu	Mobile SIM Card	Female	5	Excellent	1	12.5GB Monthly Plan	" ?5,500 "	19	" ?104,500 "	114.83	No	
CUST0466	Alabo Escobar	2/25/25	59	Jigawa	Mobile SIM Card	Female	2	Fair	54	12.5GB Monthly Plan	" ?5,500 "	11	" ?60,500 "	30.22	No	
CUST0466	Alabo Escobar	2/25/25	59	Jigawa	5G Broadband Router	Female	2	Fair	54	150GB FUP Monthly Unlimited	" ?20,000 "	20	" ?400,000 "	160.06	No	
